,time,closeBTC,closeETH,close,closeLTC,closeLUNA,closeAVAX,closeBCH,closeALGO,closeADA,closeBNB,closeXRP,closeSOL,closeDOT,closeUNI,closeBUSD,closeUSDC,closeLINK,closeATOM,closeWBTC,closeICP,closeMATIC,closeFIL,closeXLM,closeTRX,closeFTT,closeETC,closeVET,closeDAI,closeTHETA,closeXTZ,closeEGLD,closeBTCB,closeCAKE,closeXMR,closeCRO,closeXYM,closeNEAR,closeEOS,closeQNT,closeAXS,closeAXS,closeAAVE,closeHBAR,closeMIOTA,closeGRT,closeFTM,closeNEO,closeSHIB,closeKSM,closeLEO,closeKLAY,closeBSV,closeUST,closeWAVES,closeMKR,closeCELO,closeBTT,closeAMP,closeCOMP,closeHT,closeRUNE,closeDASH,closeHNT,closeAR,closeCHZ,closeSTX,closeREV,closeONE,closeDCR,closeZEC,closeXDC,closeTFUEL,closeHOT,closeXEM,closeTUSD,closeMANA,closeSNX,closeOMG,closeSUSHI,closeENJ,closeCEL,closeFLOW,closeIOST,closeYGG,closeCRV,closeYFI,closeICX,closeZIL,closeQTUM,closeBAT,closeRVN,closeOKB,closeBTG,closeMDX,closeUSDP,closeTEL,closeAUDIO,closePERP,closeZEN,closeKCS,closeREN,closeBNT,closeNEXO,closeCELR,closeZRX,closeTWT,closeSC,closeONT,closeDGB,closeVGX,closeRENBTC,closeNANO,closeANKR,closeCHSB,closeSAND,closeUMA,closeFET,closeLRC,closeIOTX,closeKAVA,closeUSDN,close1INCH,closeGLM,closeERG,closeHUSD,closeUBT,closeCOTI,closeRSR,closeOCEAN,closeNMR,closeSXP,closeXDB,closeWAXP,closeSRM,closeETN,closeELF,closeDENT,closeSKL,closeLSK,closeGNO,closeVLX,closeXYO,closeCKB,closeANC,closePOLY,closeALPHA,closeLPT,closeXCH,closeGT,closeSTORJ,closeDAG,closeCVC,closeXVG,closeVTHO,closeBEST,closeWRX,closeWIN,closeBCD,closeBAKE,closeINJ,closePAXG,closeCTC,closeOGN,closeSNT,closeSTMX,closeSTRAX,closeONG,closeXVS,closeXWC,closeROSE,closePROM,closeREEF,closeBAND,closeRLC,closeEWT,closeDFI,closeMLN,closeORBS,closeALICE,closeCTSI,closeHIVE,closeREP,closeOXT,closeARK,closeDERO,closePHA,closeNKN,closeFUN,closeCSPR,closeMAID,closeREQ,closeSTEEM,closeANT,closeMTL,closeNU,closeTOMO,closeTITAN,closeTRAC,closeNOIA,closeBADGER
10,2021-10-03 19:00:00,48827.04,3470.06,0.2226,172.7,43.41,69.82,574.43,1.946,2.287,433.65,1.081,175.73,32.39,26.44,1.0,1.0,27.92,39.42,48789.04,50.95,1.333,70.12,0.3191,0.09612,57.78,54.26,0.1131,1.001,6.184,8.397,250.72,0.0,19.92,260.83,0.1828,0.1722,8.135,4.742,325.18,126.04,126.04,317.19,0.4005,1.3,0.7422,1.507,45.2,8.52e-06,352.69,2.942,1.237,145.7,1.002,27.42,2593.3,6.317,0.003617,0.04897,330.16,8.188,8.921,180.07,21.61,56.88,0.2932,1.336,0.01904,0.184,118.26,118.01,0.1314,0.2969,0.0096,0.1676,1.001,0.7644,11.01,16.4,11.11,1.544,5.766,18.73,0.05559,7.353,2.905,32014.69,2.175,0.1007,13.63,0.7315,0.1126,17.95,59.57,1.333,1.001,0.01902,2.432,15.31,78.12,10.92,1.211,3.913,1.658,0.1431,1.02,1.105,0.01674,0.9124,0.04967,2.394,48822.16,5.809,0.0871,0.6774,0.8003,10.15,0.8137,0.4178,0.06472,6.518,1.016,3.139,0.524,12.52,1.004,2.35,0.5699,0.03782,0.7408,44.66,2.475,0.01172,0.2939,9.047,0.02054,0.6652,0.00583,0.3574,3.265,275.18,0.1426,0.03075,0.01318,3.328,0.8144,1.02,17.65,170.55,4.219,1.228,0.2138,0.5113,0.02228,0.0097,0.8989,1.16,0.0004883,1.939,1.829,10.95,1769.49,2.934,0.8667,0.08345,0.03064,2.062,0.00293,27.09,1.048,0.1929,17.44,0.02104,8.571,4.03,10.33,2.459,141.14,0.1128,13.87,0.7116,0.6733,23.74,0.3404,1.548,21.68,0.7412,0.3509,0.01973,0.1064,0.563,0.2118,0.5438,4.98,3.329,0.3045,2.438,5.389,0.4744,0.3882,18.99
11,2021-10-03 20:00:00,48465.29,3425.74,0.2215,171.08,42.86,68.97,570.44,1.935,2.26,432.01,1.065,173.52,32.02,26.25,1.0,1.0,27.76,38.68,48641.5,50.42,1.319,69.2,0.3151,0.09533,57.14,53.89,0.1121,1.001,6.115,8.268,248.29,0.0,19.8,257.98,0.1809,0.172,8.045,4.678,321.58,125.85,125.85,313.06,0.3945,1.278,0.7321,1.466,44.91,8.45e-06,347.57,2.893,1.227,143.94,1.002,27.24,2549.22,6.254,0.003577,0.04892,327.1,8.134,8.729,178.35,21.48,55.54,0.2872,1.325,0.01842,0.1793,119.52,117.33,0.1315,0.2937,0.009513,0.1676,1.002,0.7556,10.87,16.21,10.91,1.535,5.707,18.76,0.05533,7.386,2.868,31682.76,2.17,0.09955,13.43,0.7253,0.1116,17.98,59.27,1.315,0.9983,0.01846,2.389,15.1,77.02,10.81,1.192,3.87,1.654,0.1415,1.005,1.088,0.01668,0.8988,0.04899,2.389,48382.9,5.823,0.08577,0.6677,0.8266,10.17,0.8097,0.4125,0.06364,6.426,1.014,3.097,0.5193,12.73,1.005,2.379,0.5599,0.03692,0.7367,44.33,2.438,0.01163,0.2939,8.937,0.02076,0.6577,0.005687,0.3519,3.209,279.5,0.1415,0.03079,0.01309,3.337,0.8188,0.9945,17.61,169.82,4.191,1.211,0.211,0.5063,0.02205,0.0096,0.8989,1.14,0.0004847,1.922,1.809,10.79,1768.98,2.922,0.853,0.0829,0.03039,2.041,0.002908,26.78,1.04,0.1934,17.31,0.0207,8.427,3.95,10.4,2.432,140.76,0.1149,13.58,0.7036,0.6683,23.55,0.3386,1.536,22.93,0.7348,0.3486,0.01981,0.1071,0.5574,0.2088,0.542,4.91,3.299,0.3017,2.404,5.31,0.4745,0.3829,19.04
12,2021-10-03 21:00:00,47791.09,3394.26,0.2195,169.69,42.45,68.15,567.28,1.917,2.241,426.97,1.045,169.39,31.72,25.82,1.0,1.0,27.24,38.51,47791.09,49.55,1.299,68.4,0.3109,0.09418,56.66,53.28,0.1091,1.001,6.045,8.311,246.46,0.0,19.58,255.86,0.1787,0.1738,7.909,4.62,317.0,128.02,128.02,309.58,0.389,1.26,0.7212,1.456,43.85,8.31e-06,342.21,2.925,1.228,143.61,1.001,26.78,2515.16,6.2,0.003506,0.04883,322.22,8.116,8.608,175.54,21.01,55.15,0.2834,1.305,0.01864,0.1824,118.86,116.61,0.1305,0.2885,0.009256,0.1646,1.0,0.7501,10.63,16.2,10.75,1.51,5.702,18.95,0.05475,7.264,2.841,31251.42,2.12,0.09798,13.26,0.7153,0.1097,17.85,58.35,1.303,0.9983,0.01846,2.355,14.81,76.56,10.76,1.186,3.81,1.609,0.1395,0.9894,1.067,0.01637,0.8829,0.04801,2.399,47709.85,5.702,0.08494,0.6595,0.8377,10.09,0.7933,0.4077,0.06305,6.394,1.014,3.042,0.518,12.55,1.002,2.317,0.5539,0.03625,0.7164,43.58,2.409,0.01147,0.2894,8.764,0.0206,0.65,0.005567,0.3433,3.184,277.28,0.1395,0.02976,0.0129,3.306,0.8177,0.9764,17.3,169.08,4.103,1.196,0.2057,0.5077,0.02165,0.0094,0.8989,1.12,0.0004779,1.89,1.788,10.71,1770.66,2.789,0.8378,0.08214,0.03014,2.027,0.002867,26.67,1.026,0.192,17.07,0.02045,8.314,3.863,10.17,2.402,138.26,0.1128,13.3,0.6915,0.6662,23.39,0.3418,1.523,22.26,0.7284,0.3394,0.01945,0.1042,0.5486,0.2055,0.54,4.836,3.242,0.2968,2.355,5.326,0.4613,0.3747,18.58
13,2021-10-03 22:00:00,48015.73,3409.67,0.2206,170.82,42.98,68.71,571.02,1.97,2.251,429.76,1.052,170.92,31.93,25.92,1.0,1.0,27.47,38.78,48015.73,50.0,1.305,69.06,0.3145,0.09476,56.8,53.65,0.1103,1.001,6.069,8.465,249.63,0.0,19.62,256.79,0.1789,0.1736,7.99,4.65,317.07,133.16,133.16,309.43,0.392,1.264,0.7311,1.461,44.33,8.44e-06,345.02,2.933,1.223,145.1,1.002,26.89,2530.63,6.25,0.00355,0.04873,325.76,8.118,8.69,177.27,21.51,56.51,0.2859,1.319,0.02065,0.1793,118.41,118.5,0.1318,0.2924,0.009378,0.1647,1.001,0.7589,10.72,16.76,10.78,1.53,5.706,19.13,0.0551,7.486,2.864,31485.68,2.148,0.09897,13.98,0.7234,0.1108,17.94,58.92,1.309,1.0,0.01865,2.374,14.95,77.21,10.84,1.201,3.829,1.645,0.1416,0.9977,1.076,0.01662,0.9016,0.04831,2.409,47934.1,5.723,0.08572,0.6628,0.8397,10.11,0.7946,0.41,0.06349,6.434,1.015,3.066,0.5207,12.5,0.9957,2.346,0.5575,0.03662,0.7225,43.72,2.429,0.01152,0.2969,8.888,0.02076,0.6591,0.00566,0.3466,3.186,277.18,0.1402,0.0298,0.01344,3.321,0.822,1.064,17.46,166.85,4.173,1.21,0.2053,0.5087,0.02178,0.0096,0.8989,1.128,0.0004802,1.898,1.797,10.81,1773.7,2.802,0.8436,0.08234,0.03058,2.035,0.002881,27.14,1.03,0.1906,17.33,0.02048,8.388,3.89,10.18,2.409,139.07,0.1138,13.81,0.6949,0.6732,23.59,0.3432,1.54,22.52,0.7392,0.3412,0.01944,0.1047,0.5522,0.209,0.5411,4.931,3.273,0.2988,2.354,5.278,0.4596,0.375,18.76
14,2021-10-03 23:00:00,48234.05,3420.14,0.2218,170.64,42.79,68.73,571.57,1.987,2.254,430.64,1.055,173.06,32.11,26.02,1.0,1.0,27.58,38.77,48223.97,50.3,1.326,69.1,0.315,0.095,56.75,53.72,0.1105,1.001,6.121,8.698,254.39,0.0,19.71,259.5,0.181,0.1676,8.036,4.638,316.49,137.6,137.6,310.52,0.3995,1.212,0.7371,1.468,44.46,8.57e-06,346.51,2.935,1.229,145.38,1.002,27.09,2542.42,6.312,0.003556,0.04937,326.63,8.128,8.738,178.03,21.58,57.45,0.2873,1.331,0.02074,0.181,118.56,118.89,0.1313,0.2934,0.009435,0.1647,1.0,0.768,10.7,16.54,10.82,1.551,5.72,19.16,0.05534,7.703,2.813,31361.68,2.164,0.09968,13.96,0.73,0.1112,18.07,58.97,1.313,0.9997,0.01871,2.38,15.0,77.9,10.83,1.212,3.875,1.669,0.1437,1.004,1.072,0.01656,0.9046,0.04844,2.438,48195.46,5.72,0.08643,0.6638,0.868,10.15,0.7962,0.4121,0.06417,6.545,1.015,3.081,0.5236,12.56,0.996,2.294,0.5618,0.03682,0.7271,43.95,2.446,0.01158,0.2932,8.988,0.0209,0.6666,0.00578,0.3437,3.2,277.33,0.1408,0.03,0.01351,3.331,0.8414,0.9927,17.59,165.39,4.169,1.217,0.2052,0.5183,0.02189,0.0096,0.8989,1.132,0.0004823,1.879,1.811,10.84,1774.53,2.905,0.8533,0.08304,0.03068,2.053,0.002894,27.31,1.035,0.19,17.27,0.02063,8.44,3.901,10.23,2.429,139.68,0.1138,14.33,0.711,0.6815,23.86,0.3438,1.548,22.5,0.734,0.3385,0.01953,0.1066,0.5561,0.2071,0.5435,4.949,3.297,0.3005,2.381,5.404,0.474,0.3767,19.09
15,2021-10-04 00:00:00,47915.57,3370.99,0.2187,169.15,41.98,67.85,561.57,1.925,2.226,423.68,1.044,169.69,31.55,25.54,1.0,1.0,26.99,37.87,47901.77,49.2,1.29,68.32,0.3091,0.0936,55.66,52.87,0.109,1.001,5.997,8.743,248.11,0.0,19.42,255.58,0.1788,0.1712,7.858,4.559,312.35,133.12,133.12,304.83,0.3938,1.194,0.7215,1.431,43.73,8.72e-06,342.74,2.949,1.216,143.79,1.002,26.55,2504.23,6.188,0.00351,0.04947,321.49,8.129,8.479,174.75,21.12,55.39,0.2828,1.307,0.0206,0.1735,117.25,117.44,0.1304,0.2875,0.009399,0.1635,0.999,0.7552,10.52,16.26,10.59,1.6,5.693,18.57,0.05441,7.738,2.764,30920.22,2.175,0.0984,13.72,0.7181,0.1097,17.76,57.83,1.294,0.99,0.01844,2.336,15.22,76.33,10.59,1.165,3.829,1.638,0.1409,0.9834,1.057,0.0163,0.8863,0.04774,2.423,47877.24,5.762,0.08509,0.6621,0.8284,10.05,0.7754,0.4046,0.06291,6.32,1.014,3.038,0.5282,12.38,1.004,2.345,0.5474,0.03581,0.7127,43.75,2.398,0.0115,0.2924,8.771,0.02073,0.657,0.005663,0.3332,3.273,276.24,0.1399,0.02938,0.01342,3.283,0.927,0.9827,17.44,162.82,4.095,1.211,0.206,0.5101,0.02189,0.0094,0.8989,1.119,0.0004792,1.837,1.781,10.66,1771.44,2.904,0.838,0.0838,0.03,2.042,0.002875,27.14,1.028,0.1878,17.06,0.02035,8.327,3.823,9.99,2.402,138.61,0.1121,14.01,0.6931,0.692,24.65,0.34,1.525,22.28,0.7224,0.3308,0.01938,0.1049,0.5431,0.2036,0.568,4.921,3.489,0.2967,2.342,5.151,0.4665,0.3737,18.69
16,2021-10-04 01:00:00,47831.82,3375.83,0.2209,168.71,42.53,67.78,559.63,2.008,2.22,423.31,1.043,170.08,31.63,25.57,1.0,1.0,26.97,37.58,47831.82,49.13,1.291,67.79,0.3079,0.09384,55.56,52.79,0.1086,1.001,6.002,8.622,247.1,0.0,19.25,258.48,0.1791,0.1712,7.735,4.56,310.8,139.22,139.22,304.47,0.3914,1.195,0.7245,1.437,43.51,8.67e-06,343.58,2.964,1.213,143.35,1.001,26.47,2503.3,6.161,0.003501,0.04964,322.52,8.043,8.431,174.44,21.12,55.77,0.2834,1.316,0.01913,0.1738,117.43,117.52,0.1294,0.2889,0.009352,0.1653,1.0,0.7536,10.57,16.51,10.54,1.596,5.711,18.6,0.05415,7.754,2.747,30873.24,2.196,0.09808,13.69,0.7144,0.109,17.57,57.69,1.296,0.998,0.0183,2.353,15.25,76.63,10.66,1.157,3.807,1.632,0.1478,0.9853,1.051,0.0162,0.8849,0.04785,2.407,47750.51,5.652,0.08473,0.663,0.844,9.958,0.7719,0.4046,0.06285,6.314,1.015,3.031,0.5327,12.37,0.9961,2.363,0.547,0.03578,0.711,43.67,2.405,0.01148,0.3023,8.709,0.02063,0.6802,0.005705,0.3313,3.289,274.44,0.1392,0.02909,0.01339,3.288,0.9587,0.9853,17.36,163.01,4.103,1.243,0.2059,0.5209,0.02171,0.0094,0.8989,1.118,0.0004783,1.843,1.775,10.59,1770.97,2.874,0.8385,0.08375,0.02988,2.041,0.00287,26.79,1.026,0.1865,17.03,0.02043,8.306,3.832,10.11,2.404,137.52,0.1119,14.59,0.6945,0.7035,24.48,0.3372,1.533,21.83,0.7238,0.3281,0.01914,0.1033,0.5418,0.2052,0.5644,4.888,3.393,0.2965,2.342,5.229,0.4655,0.3726,18.75
17,2021-10-04 02:00:00,47707.66,3360.92,0.2196,166.79,41.98,66.84,555.79,1.986,2.205,416.84,1.039,168.52,31.15,25.31,1.0,1.0,26.73,37.21,47707.66,48.67,1.265,66.86,0.3056,0.09306,55.12,52.27,0.1071,1.001,5.989,8.379,244.54,0.0,19.02,257.43,0.1766,0.1725,7.667,4.504,306.69,142.99,142.99,302.89,0.3885,1.18,0.7147,1.42,43.12,8.5e-06,338.92,2.965,1.203,140.79,1.001,26.12,2482.55,6.095,0.003476,0.04977,318.15,7.927,8.304,172.75,20.68,55.1,0.2807,1.308,0.01908,0.171,117.46,115.24,0.1274,0.2866,0.009248,0.1641,1.0,0.7437,10.45,16.07,10.47,1.563,5.707,18.52,0.05391,7.767,2.762,30720.95,2.106,0.09697,13.37,0.7075,0.1075,17.41,57.34,1.291,1.0,0.01838,2.317,15.03,75.19,10.59,1.139,3.77,1.614,0.1465,0.9709,1.049,0.01597,0.8757,0.04746,2.363,47626.56,5.537,0.08383,0.6608,0.8383,9.935,0.7594,0.4014,0.06175,6.202,1.016,2.995,0.5297,12.38,0.9949,2.315,0.5413,0.03535,0.7053,43.39,2.38,0.01145,0.3018,8.586,0.0201,0.6755,0.005646,0.3278,3.259,273.37,0.07287,0.02915,0.01304,3.277,0.9646,0.9685,17.14,161.2,4.084,1.219,0.2064,0.5237,0.02164,0.0095,0.8989,1.115,0.0004771,1.826,1.736,10.39,1765.57,2.877,0.8277,0.08254,0.02954,2.023,0.002862,26.0,1.024,0.1846,17.05,0.02017,8.197,3.768,10.23,2.388,137.63,0.1116,14.24,0.6827,0.702,23.92,0.3356,1.524,22.13,0.7202,0.3229,0.01906,0.1021,0.5391,0.2049,0.5576,4.909,3.297,0.295,2.292,5.129,0.4628,0.3707,18.59
18,2021-10-04 03:00:00,47504.86,3338.22,0.2162,165.76,42.43,66.36,549.16,2.023,2.175,413.81,1.028,167.17,30.91,25.18,1.0,1.0,26.35,36.99,47504.86,48.11,1.257,66.36,0.303,0.09227,54.78,51.79,0.1062,1.001,5.905,8.337,240.52,0.0,18.99,256.38,0.1752,0.1676,7.639,4.478,304.58,137.92,137.92,300.14,0.3845,1.176,0.7079,1.414,42.67,8.28e-06,336.38,2.956,1.199,140.61,1.002,25.89,2455.29,6.081,0.003439,0.05031,312.67,7.846,8.239,171.35,20.35,54.16,0.2777,1.288,0.019,0.1687,116.48,114.4,0.1241,0.2831,0.009311,0.1689,1.001,0.7371,10.38,15.69,10.41,1.548,5.688,18.34,0.05294,7.658,2.705,30380.55,2.069,0.09617,13.24,0.7004,0.1064,17.25,56.94,1.282,0.9974,0.01816,2.291,15.11,74.85,10.5,1.13,3.76,1.619,0.1506,0.9634,1.029,0.01589,0.8709,0.04718,2.334,47500.11,5.585,0.08333,0.657,0.8197,9.883,0.7602,0.4,0.06115,6.128,1.014,2.974,0.5271,12.26,0.9952,2.346,0.5351,0.03527,0.7005,43.17,2.348,0.0114,0.3002,8.509,0.0202,0.6663,0.005708,0.3236,3.32,273.58,0.07287,0.02903,0.01283,3.285,0.9414,0.9567,17.1,161.61,4.071,1.19,0.2053,0.5024,0.02158,0.0093,0.8646,1.1,0.000475,1.791,1.719,10.34,1767.66,2.865,0.819,0.08195,0.02928,1.988,0.00285,25.87,1.019,0.1863,16.97,0.02017,8.13,3.749,10.19,2.392,136.64,0.1097,13.93,0.6717,0.7026,23.79,0.3343,1.519,21.46,0.7077,0.3183,0.01883,0.1007,0.5335,0.2074,0.5598,4.817,3.305,0.2948,2.284,5.184,0.46,0.3648,18.48
19,2021-10-04 04:00:00,47785.02,3356.35,0.2161,166.46,44.54,66.85,552.39,2.037,2.189,417.21,1.033,170.08,31.12,25.34,1.0,0.9998,26.54,37.25,47785.02,48.58,1.275,67.15,0.3021,0.09249,55.12,51.96,0.1065,1.001,5.931,8.454,242.46,0.0,19.25,257.51,0.1766,0.1648,7.76,4.509,307.64,140.4,140.4,302.2,0.3877,1.192,0.7175,1.426,43.05,8.45e-06,338.94,2.967,1.205,141.73,1.001,26.15,2475.15,6.149,0.003417,0.05147,316.69,7.947,8.368,172.55,20.64,55.43,0.2789,1.292,0.01911,0.1719,116.74,114.77,0.1258,0.2838,0.009216,0.1609,1.0,0.739,10.49,15.87,10.51,1.555,5.68,18.33,0.05316,7.622,2.738,30565.27,2.109,0.09667,13.27,0.7039,0.1076,17.38,56.96,1.289,1.001,0.01826,2.307,15.1,75.02,10.59,1.142,3.783,1.635,0.1524,0.9746,1.047,0.01598,0.8726,0.04708,2.373,47689.45,5.595,0.08382,0.6589,0.8204,9.902,0.7694,0.4016,0.06136,6.188,1.016,3.016,0.5172,12.13,1.004,2.36,0.5414,0.03548,0.7086,43.27,2.364,0.01147,0.2974,8.553,0.02054,0.6646,0.005907,0.3266,3.32,274.14,0.1414,0.02914,0.0129,3.313,0.9532,1.0,17.05,162.28,4.094,1.19,0.2024,0.4995,0.02166,0.0092,0.8945,1.099,0.0004779,1.853,1.739,10.45,1772.82,2.809,0.8262,0.08196,0.02937,1.983,0.002867,25.9,1.025,0.1852,17.13,0.02042,8.225,3.779,10.2,2.397,137.24,0.1094,14.1,0.681,0.7141,23.82,0.3354,1.507,21.31,0.7119,0.3192,0.01887,0.1018,0.5352,0.2059,0.5561,4.893,3.311,0.2969,2.307,5.132,0.4424,0.3632,18.59
20,2021-10-04 05:00:00,47813.74,3366.54,0.2166,166.79,45.52,66.84,552.23,2.041,2.189,419.06,1.036,167.89,31.15,25.41,1.0,0.9999,26.57,37.44,47838.53,48.46,1.278,67.16,0.3023,0.09232,55.54,52.04,0.1063,1.001,5.928,8.35,244.04,0.0,19.25,257.24,0.1764,0.1664,7.77,4.502,305.74,138.82,138.82,303.2,0.3909,1.195,0.7177,1.427,43.03,8.43e-06,339.22,2.945,1.214,142.29,1.001,26.26,2471.03,6.18,0.00343,0.0518,318.3,8.012,8.45,172.37,20.54,55.89,0.2793,1.298,0.01865,0.1728,117.29,114.8,0.1262,0.2845,0.00929,0.1616,1.001,0.7462,10.5,15.99,10.5,1.639,5.684,18.29,0.05322,7.473,2.774,30524.66,2.125,0.097,13.33,0.7054,0.1084,17.42,57.09,1.293,1.0,0.01811,2.328,15.36,74.95,10.64,1.148,3.791,1.636,0.153,0.9778,1.052,0.016,0.8716,0.04724,2.391,47808.96,5.563,0.08389,0.6642,0.8204,9.91,0.7786,0.4028,0.06199,6.221,1.014,3.022,0.5205,12.08,1.004,2.362,0.5427,0.03558,0.7093,43.49,2.369,0.01148,0.3013,8.581,0.02084,0.678,0.00606,0.3264,3.358,271.3,0.07287,0.02876,0.01291,3.323,0.9494,0.9658,17.1,162.14,4.106,1.195,0.205,0.5059,0.02168,0.0093,0.8989,1.101,0.0004781,1.895,1.739,10.5,1768.63,2.811,0.8349,0.08198,0.02949,1.982,0.002869,26.03,1.026,0.1878,17.14,0.02052,8.254,3.791,9.878,2.405,136.57,0.109,14.02,0.6806,0.7029,23.4,0.3342,1.511,21.15,0.7167,0.3191,0.01892,0.1014,0.5355,0.2055,0.5582,4.877,3.351,0.2965,2.313,5.245,0.4518,0.3615,18.69
21,2021-10-04 06:00:00,47752.03,3349.5,0.2154,166.32,45.11,66.61,550.58,2.058,2.177,417.53,1.032,167.05,30.99,25.24,1.0,1.0,26.37,37.44,47730.38,48.31,1.269,67.17,0.3013,0.09207,55.2,51.9,0.1066,1.001,5.912,8.354,240.58,0.0,19.11,255.38,0.1762,0.1582,7.698,4.493,305.71,146.18,146.18,301.69,0.3861,1.2,0.7141,1.414,42.93,8.36e-06,337.5,2.912,1.217,141.92,1.001,26.09,2462.56,6.111,0.003421,0.05133,316.41,7.957,8.36,172.38,20.51,55.34,0.2783,1.286,0.01862,0.1711,117.95,114.51,0.1258,0.2827,0.009263,0.1602,1.001,0.7451,10.46,15.91,10.43,1.678,5.666,18.37,0.05329,7.344,2.784,30332.95,2.098,0.09661,13.25,0.7022,0.1086,17.25,56.41,1.286,0.9974,0.01785,2.341,15.55,74.78,10.59,1.14,3.777,1.628,0.1547,0.9708,1.047,0.01597,0.8709,0.04698,2.407,47670.85,5.472,0.08333,0.6652,0.8572,9.91,0.7774,0.3984,0.06171,6.241,1.015,3.001,0.5182,12.13,0.9952,2.32,0.5388,0.03521,0.7054,43.24,2.363,0.01146,0.2994,8.538,0.0205,0.6749,0.005895,0.3267,3.323,272.88,0.07287,0.0288,0.01289,3.306,0.9379,0.9656,17.06,161.88,4.108,1.196,0.2063,0.5024,0.02166,0.0092,0.7803,1.104,0.0004775,1.876,1.733,10.46,1768.74,2.82,0.8199,0.08156,0.02938,1.969,0.002865,25.81,1.025,0.1881,17.22,0.02048,8.188,3.772,10.01,2.399,136.25,0.1089,13.85,0.6754,0.7056,23.18,0.334,1.505,21.08,0.7161,0.3192,0.019,0.1022,0.5358,0.2047,0.5557,4.871,3.356,0.2954,2.313,5.152,0.4515,0.361,18.5
22,2021-10-04 07:00:00,47866.87,3379.82,0.2164,167.95,47.07,67.49,555.73,2.072,2.196,422.69,1.04,169.7,31.26,25.5,0.9995,1.002,26.66,38.01,47892.05,49.2,1.287,67.5,0.3046,0.09252,55.79,52.31,0.1074,1.001,5.989,8.667,241.97,0.0,19.39,257.72,0.1763,0.1671,7.826,4.555,307.22,148.44,148.44,305.7,0.3906,1.209,0.7197,1.44,43.51,8.48e-06,342.29,2.92,1.212,142.64,1.001,26.47,2478.46,6.102,0.003425,0.05091,323.57,7.968,8.495,174.24,20.66,55.38,0.2834,1.297,0.01867,0.1747,118.33,116.03,0.1264,0.2862,0.009416,0.1602,1.001,0.7856,10.54,16.87,10.58,1.661,5.663,18.49,0.05367,7.467,2.864,30640.83,2.146,0.09853,13.58,0.7079,0.1098,17.37,57.25,1.298,1.008,0.01819,2.355,15.41,75.39,0.0,1.154,3.797,1.645,0.1527,0.9817,1.058,0.01609,0.8755,0.04734,2.415,47785.5,5.516,0.08417,0.6665,0.8461,9.953,0.7846,0.4011,0.06228,6.309,1.018,3.058,0.5181,12.04,0.9962,2.357,0.5465,0.03603,0.7074,43.66,2.374,0.01149,0.3059,8.707,0.02025,0.6817,0.006219,0.3299,3.336,273.8,0.07287,0.02881,0.01388,3.336,0.9396,0.965,17.18,163.32,4.125,1.21,0.2053,0.5043,0.02167,0.0093,0.8214,1.105,9.4e-05,1.902,1.76,10.6,1764.85,2.827,0.845,0.08161,0.02961,1.998,0.002872,26.12,1.027,0.1882,17.27,0.02063,8.342,3.839,9.985,2.408,137.67,0.1091,15.18,0.6925,0.7022,23.55,0.3368,1.515,21.04,0.7202,0.3241,0.01915,0.1029,0.5361,0.2051,0.5614,4.862,3.441,0.2973,2.331,5.218,0.449,0.3643,18.61
23,2021-10-04 08:00:00,47668.68,3349.74,0.2152,166.8,46.59,66.78,552.48,2.076,2.183,420.53,1.034,167.19,30.91,25.26,1.0,0.9999,26.41,37.42,47668.68,48.49,1.274,67.12,0.302,0.09195,55.13,52.12,0.1072,1.001,5.949,8.6,238.49,0.0,19.4,254.98,0.1755,0.1708,7.727,4.502,307.4,151.49,151.49,301.33,0.3877,1.204,0.7123,1.421,43.08,8.5e-06,336.66,2.882,1.205,142.2,1.002,26.44,2450.01,6.066,0.003426,0.05059,319.04,8.007,8.458,172.37,20.28,56.15,0.28,1.3,0.01811,0.1753,117.07,114.98,0.1267,0.2846,0.009315,0.1608,1.002,0.7876,10.36,17.14,10.39,1.634,5.617,18.88,0.05319,7.289,2.808,30370.0,2.146,0.09757,13.48,0.703,0.108,17.22,56.73,1.286,1.001,0.01792,2.31,15.22,74.36,0.0,1.133,3.76,1.629,0.1502,0.9737,1.037,0.01595,0.8681,0.04704,2.413,47663.91,5.49,0.08313,0.6565,0.8604,9.753,0.77,0.3974,0.06226,6.268,1.017,3.0,0.5125,11.96,0.9954,2.351,0.5415,0.03538,0.7014,43.08,2.351,0.01144,0.3021,8.541,0.01973,0.674,0.006197,0.3268,3.312,272.23,0.1411,0.02875,0.01382,3.316,0.9346,0.9696,17.17,162.74,4.053,1.197,0.2053,0.5044,0.02168,0.0092,0.8986,1.101,9.4e-05,1.907,1.74,10.38,1757.48,2.815,0.8411,0.08137,0.02928,1.998,0.00286,25.79,1.023,0.1885,17.19,0.02052,8.211,3.785,9.886,2.391,136.6,0.1087,15.31,0.683,0.6944,23.38,0.3349,1.503,20.96,0.7071,0.3208,0.01903,0.1011,0.5353,0.2039,0.5624,4.872,3.373,0.2969,2.308,5.159,0.4476,0.3594,18.35
